
> web@0.1.0 dev
> next dev --webpack

   ▲ Next.js 16.0.0 (webpack)
   - Local:        http://localhost:3000
   - Network:      http://192.168.1.3:3000

 ✓ Starting...
 ✓ Ready in 4.2s
 GET / 200 in 2.3s (compile: 1903ms, render: 371ms)
 GET /director/planning/4 200 in 75ms (compile: 14ms, render: 62ms)
 GET /director/planning/3 200 in 119ms (compile: 40ms, render: 79ms)
 GET /director/planning/3 200 in 52ms (compile: 14ms, render: 38ms)
 GET /director/planning/6 200 in 58ms (compile: 18ms, render: 40ms)
 GET /director/planning/3 200 in 737ms (compile: 463ms, render: 274ms)
 GET /director/planning/3 200 in 281ms (compile: 215ms, render: 66ms)
 GET /director/planning/3 200 in 274ms (compile: 210ms, render: 63ms)
 GET /director/planning/3 200 in 222ms (compile: 188ms, render: 35ms)
 GET /director/planning/3 200 in 265ms (compile: 102ms, render: 162ms)
 GET /director/planning/4 200 in 106ms (compile: 32ms, render: 74ms)
 GET /director/planning/3 200 in 39ms (compile: 16ms, render: 23ms)
 GET /director/planning/3 200 in 232ms (compile: 172ms, render: 60ms)
 GET /director/planning/3 200 in 118ms (compile: 78ms, render: 40ms)
 GET /director/planning/3 200 in 277ms (compile: 208ms, render: 70ms)
 GET /director/planning/3 200 in 466ms (compile: 7ms, render: 460ms)
 GET /director/planning/4 200 in 96ms (compile: 57ms, render: 39ms)
 GET /director/planning/3 200 in 41ms (compile: 10ms, render: 31ms)
 GET /director/planning/6 200 in 42ms (compile: 12ms, render: 30ms)
 GET /director/planning/4 200 in 203ms (compile: 114ms, render: 89ms)
 GET /director/planning/4 200 in 92ms (compile: 67ms, render: 25ms)
 GET /director/planning/4 200 in 232ms (compile: 163ms, render: 69ms)
 GET /director/planning/3 200 in 46ms (compile: 25ms, render: 21ms)
 GET /director/planning/4 200 in 346ms (compile: 18ms, render: 328ms)
 GET /director/planning/3 200 in 29ms (compile: 8ms, render: 21ms)
 GET /director/workers 200 in 112ms (compile: 69ms, render: 44ms)
 GET /director/workers 200 in 178ms (compile: 127ms, render: 51ms)
 GET /director/workers 200 in 72ms (compile: 50ms, render: 22ms)
 GET /director/workers 200 in 88ms (compile: 55ms, render: 33ms)
 GET /director/sites 200 in 163ms (compile: 143ms, render: 20ms)
 GET /director/planning/3 200 in 63ms (compile: 43ms, render: 21ms)
 GET /director/planning/4 200 in 30ms (compile: 8ms, render: 22ms)
 GET /director/planning/6 200 in 27ms (compile: 10ms, render: 17ms)
 GET /director/planning/4 200 in 22ms (compile: 6ms, render: 16ms)
 GET /director/planning/6 200 in 56ms (compile: 17ms, render: 39ms)
 GET /director/planning/6 200 in 193ms (compile: 135ms, render: 58ms)
 GET /director/planning/6 200 in 370ms (compile: 276ms, render: 94ms)
 GET /director/planning/6 200 in 290ms (compile: 12ms, render: 278ms)
 GET /director/planning/6 200 in 138ms (compile: 95ms, render: 43ms)
 GET /director/planning/6 200 in 266ms (compile: 122ms, render: 144ms)
 GET /director/planning/6 200 in 188ms (compile: 109ms, render: 79ms)
 GET /director/planning/6 200 in 120ms (compile: 87ms, render: 32ms)
 GET /director/planning/4 200 in 32ms (compile: 14ms, render: 19ms)
 GET /director/planning/3 200 in 32ms (compile: 13ms, render: 19ms)
 GET /director/planning/4 200 in 21ms (compile: 7ms, render: 14ms)
 GET /director/planning/6 200 in 23ms (compile: 8ms, render: 15ms)
 GET /director/planning/4 200 in 26ms (compile: 8ms, render: 18ms)
 GET /director/planning/3 200 in 24ms (compile: 7ms, render: 16ms)
 GET /director/planning/4 200 in 36ms (compile: 19ms, render: 18ms)
 GET /director/planning/6 200 in 28ms (compile: 7ms, render: 21ms)
 GET /director/planning/4 200 in 19ms (compile: 6ms, render: 13ms)
 GET /director/planning/3 200 in 25ms (compile: 7ms, render: 19ms)
 GET /director/planning/4 200 in 23ms (compile: 7ms, render: 16ms)
 GET /director/planning/4 200 in 150ms (compile: 115ms, render: 35ms)
 GET /director/planning/4 200 in 142ms (compile: 80ms, render: 62ms)
 GET /director/planning/4 200 in 168ms (compile: 96ms, render: 72ms)
 GET /director/planning/4 200 in 157ms (compile: 100ms, render: 57ms)
 GET /director/planning/4 200 in 148ms (compile: 95ms, render: 54ms)
 GET /director/planning/6 200 in 34ms (compile: 11ms, render: 23ms)
 GET /director/planning/4 200 in 31ms (compile: 9ms, render: 21ms)
 GET /director/planning/6 200 in 425ms (compile: 14ms, render: 411ms)
 GET /director/planning/4 200 in 30ms (compile: 10ms, render: 21ms)
 GET /director/planning/4 200 in 158ms (compile: 110ms, render: 48ms)
 GET /director/planning/4 200 in 271ms (compile: 174ms, render: 97ms)
 GET /director/planning/4 200 in 90ms (compile: 61ms, render: 29ms)
 GET /director/planning/6 200 in 38ms (compile: 18ms, render: 20ms)
 GET /director/planning/4 200 in 38ms (compile: 13ms, render: 25ms)
 GET /director/planning/6 200 in 91ms (compile: 9ms, render: 81ms)
 GET /director/planning/6 200 in 222ms (compile: 145ms, render: 77ms)
 GET /director/workers 200 in 127ms (compile: 93ms, render: 34ms)
 GET /director/sites 200 in 175ms (compile: 151ms, render: 24ms)
 GET /director/sites 200 in 361ms (compile: 320ms, render: 42ms)
 GET /director/sites 200 in 216ms (compile: 140ms, render: 76ms)
 GET /director/sites 200 in 129ms (compile: 92ms, render: 37ms)
 GET /director/sites 200 in 111ms (compile: 68ms, render: 43ms)
 GET /director/sites 200 in 223ms (compile: 172ms, render: 51ms)
 GET /director/sites 200 in 97ms (compile: 70ms, render: 26ms)
 GET /director/sites 200 in 108ms (compile: 71ms, render: 37ms)
 GET /director/planning/4 200 in 60ms (compile: 41ms, render: 18ms)
 GET /director/planning/6 200 in 31ms (compile: 14ms, render: 17ms)
 GET /director/planning/4 200 in 38ms (compile: 9ms, render: 29ms)
 GET /director/planning/6 200 in 30ms (compile: 10ms, render: 20ms)
 GET /director/planning/4 200 in 28ms (compile: 6ms, render: 22ms)
 GET /director/planning/6 200 in 27ms (compile: 8ms, render: 19ms)
 GET /director/planning/4 200 in 31ms (compile: 11ms, render: 19ms)
 GET /director/planning/6 200 in 162ms (compile: 8ms, render: 154ms)
 GET /director/planning/4 200 in 31ms (compile: 12ms, render: 19ms)
 GET /director/planning/6 200 in 33ms (compile: 8ms, render: 25ms)
 GET /director/planning/4 200 in 25ms (compile: 10ms, render: 16ms)
 GET /director/planning/6 200 in 36ms (compile: 12ms, render: 24ms)
 GET /director/planning/6 200 in 261ms (compile: 114ms, render: 148ms)
 GET /director/planning/6 200 in 618ms (compile: 190ms, render: 428ms)
 GET /director/planning/6 200 in 188ms (compile: 100ms, render: 88ms)
 GET /director/planning/6 200 in 246ms (compile: 136ms, render: 110ms)
 GET /director/planning/6 200 in 132ms (compile: 93ms, render: 39ms)
 GET /director/planning/6 200 in 152ms (compile: 94ms, render: 58ms)
 GET /director/planning/6 200 in 109ms (compile: 68ms, render: 40ms)
 GET /director/planning/6 200 in 110ms (compile: 77ms, render: 33ms)
 GET /director/planning/4 200 in 38ms (compile: 14ms, render: 24ms)
 GET /director/planning/6 200 in 62ms (compile: 16ms, render: 45ms)
 GET /director/planning/4 200 in 103ms (compile: 10ms, render: 93ms)
 GET /director/planning/6 200 in 50ms (compile: 22ms, render: 28ms)
 GET /director/planning/6 200 in 168ms (compile: 119ms, render: 49ms)
 GET /director/planning/6 200 in 171ms (compile: 92ms, render: 79ms)
 GET /director/planning/6 200 in 341ms (compile: 193ms, render: 148ms)
 GET /director/planning/6 200 in 208ms (compile: 121ms, render: 87ms)
 GET /director/planning/6 200 in 121ms (compile: 80ms, render: 41ms)
 GET /director/planning/4 200 in 21ms (compile: 4ms, render: 17ms)
 GET /director/planning/6 200 in 70ms (compile: 30ms, render: 40ms)
 GET /director/planning/4 200 in 24ms (compile: 7ms, render: 17ms)
 GET /director/planning/6 200 in 21ms (compile: 7ms, render: 14ms)
 GET /director/planning/4 200 in 31ms (compile: 8ms, render: 23ms)
 GET /director/planning/4 200 in 348ms (compile: 14ms, render: 334ms)
 GET /director/planning/6 200 in 60ms (compile: 23ms, render: 37ms)
 GET /director/planning/4 200 in 57ms (compile: 17ms, render: 41ms)
 GET /director/planning/3 200 in 41ms (compile: 11ms, render: 30ms)
 GET /director/planning/4 200 in 33ms (compile: 9ms, render: 24ms)
 GET /director/planning/6 200 in 31ms (compile: 7ms, render: 24ms)
 GET /director/planning/6 200 in 191ms (compile: 133ms, render: 58ms)
 GET /director/planning/6 200 in 35ms (compile: 12ms, render: 24ms)
 GET /director/planning/6 200 in 149ms (compile: 100ms, render: 50ms)
 GET /director/planning/6 200 in 128ms (compile: 92ms, render: 36ms)
 GET /director/planning/6 200 in 392ms (compile: 332ms, render: 61ms)
 GET /director/planning/6 200 in 388ms (compile: 298ms, render: 90ms)
 GET /director/planning/6 200 in 232ms (compile: 106ms, render: 127ms)
 GET /director/planning/6 200 in 372ms (compile: 107ms, render: 266ms)
 ⚠ Fast Refresh had to perform a full reload. Read more: https://nextjs.org/docs/messages/fast-refresh-reload
 GET /director/planning/6 200 in 193ms (compile: 152ms, render: 41ms)
 ⚠ Fast Refresh had to perform a full reload. Read more: https://nextjs.org/docs/messages/fast-refresh-reload
 GET /director/planning/6 200 in 773ms (compile: 244ms, render: 529ms)
 GET /director/planning/6 200 in 379ms (compile: 298ms, render: 81ms)
 GET /director/planning/4 200 in 60ms (compile: 20ms, render: 40ms)
 GET /director/planning/6 200 in 124ms (compile: 38ms, render: 87ms)
 GET /director/planning/4 200 in 58ms (compile: 16ms, render: 41ms)
 GET /director/planning/6 200 in 40ms (compile: 22ms, render: 19ms)
 GET /director/planning/4 200 in 46ms (compile: 9ms, render: 36ms)
 GET /director/planning/6 200 in 32ms (compile: 9ms, render: 22ms)
 GET /director/planning/4 200 in 485ms (compile: 61ms, render: 423ms)
 GET /director/planning/6 200 in 44ms (compile: 10ms, render: 34ms)
 GET /director/planning/4 200 in 145ms (compile: 34ms, render: 111ms)
 GET /director/planning/4 200 in 356ms (compile: 304ms, render: 52ms)
 GET /director/planning/4 200 in 358ms (compile: 241ms, render: 117ms)
 GET /director/planning/4 200 in 157ms (compile: 110ms, render: 47ms)
 GET /director/planning/4 200 in 91ms (compile: 62ms, render: 29ms)
 GET /director/planning/6 200 in 1622ms (compile: 1598ms, render: 24ms)
 GET /director/planning/6 200 in 23ms (compile: 4ms, render: 19ms)
 GET /director/planning/4 200 in 29ms (compile: 9ms, render: 20ms)
 GET /director/planning/3 200 in 76ms (compile: 23ms, render: 53ms)
 GET /director/planning/4 200 in 31ms (compile: 12ms, render: 19ms)
 GET /director/planning/6 200 in 26ms (compile: 8ms, render: 18ms)
 GET /director/planning/4 200 in 121ms (compile: 37ms, render: 83ms)
 GET /director/planning/4 200 in 274ms (compile: 216ms, render: 58ms)
 GET /director/planning/4 200 in 243ms (compile: 6ms, render: 237ms)
 GET /director/planning/4 200 in 410ms (compile: 267ms, render: 142ms)
 GET /director/planning/6 200 in 85ms (compile: 54ms, render: 31ms)
 GET /director/planning/4 200 in 29ms (compile: 10ms, render: 18ms)
 GET /director/planning/6 200 in 28ms (compile: 12ms, render: 15ms)
 GET /director/planning/6 200 in 185ms (compile: 125ms, render: 60ms)
 GET /director/planning/6 200 in 306ms (compile: 146ms, render: 160ms)
 GET /director/planning/6 200 in 98ms (compile: 65ms, render: 33ms)
 GET /director/planning/4 200 in 1160ms (compile: 1132ms, render: 28ms)
 GET /director/planning/4 200 in 23ms (compile: 4ms, render: 19ms)
 GET /director/planning/6 200 in 48ms (compile: 15ms, render: 33ms)
 GET /director/planning/4 200 in 34ms (compile: 18ms, render: 16ms)
 GET /director/planning/6 200 in 26ms (compile: 10ms, render: 16ms)
 GET /director/planning/4 200 in 24ms (compile: 9ms, render: 15ms)
 GET /director/planning/3 200 in 31ms (compile: 8ms, render: 23ms)
 GET /director/planning/3 200 in 254ms (compile: 16ms, render: 238ms)
 GET /director/planning/4 200 in 27ms (compile: 8ms, render: 18ms)
 GET /director/planning/6 200 in 29ms (compile: 10ms, render: 19ms)
 GET /director/planning/4 200 in 26ms (compile: 10ms, render: 16ms)
 GET /director/planning/3 200 in 32ms (compile: 8ms, render: 24ms)
 GET /director/planning/4 200 in 467ms (compile: 149ms, render: 318ms)
 GET /director/planning/6 200 in 3.0s (compile: 207ms, render: 2.8s)
 GET /director/planning/3 200 in 375ms (compile: 294ms, render: 81ms)
 GET /director/planning/3 200 in 197ms (compile: 22ms, render: 175ms)
 GET /director/planning/3 200 in 86ms (compile: 6ms, render: 80ms)
 GET /director/planning/3 200 in 88ms (compile: 16ms, render: 73ms)
 GET /director/planning/3 200 in 47ms (compile: 8ms, render: 38ms)
 GET /director/planning/3 200 in 54ms (compile: 6ms, render: 48ms)
 GET /director/planning/3 200 in 27ms (compile: 7ms, render: 19ms)
 GET /director/planning/3 200 in 39ms (compile: 5ms, render: 34ms)
 GET /director/planning/3 200 in 38ms (compile: 5ms, render: 33ms)
 GET /director/planning/4 200 in 41ms (compile: 8ms, render: 33ms)
 GET /director/planning/6 200 in 28ms (compile: 10ms, render: 17ms)
 GET /director/planning/4 200 in 25ms (compile: 8ms, render: 17ms)
 GET /director/sites 200 in 383ms (compile: 352ms, render: 30ms)
 GET /director/planning/4 200 in 41ms (compile: 17ms, render: 24ms)
 GET /director/planning/6 200 in 38ms (compile: 17ms, render: 21ms)
 GET /director/planning/4 200 in 403ms (compile: 128ms, render: 274ms)
 GET /director/planning/3 200 in 46ms (compile: 14ms, render: 32ms)
 GET /director/planning/4 200 in 35ms (compile: 12ms, render: 23ms)
 GET /director/planning/6 200 in 25ms (compile: 7ms, render: 17ms)
 GET /director/planning/4 200 in 40ms (compile: 8ms, render: 31ms)
 GET /director/planning/6 200 in 35ms (compile: 10ms, render: 25ms)
 GET /director/planning/6 200 in 245ms (compile: 31ms, render: 213ms)
 GET /director/planning/4 200 in 33ms (compile: 11ms, render: 22ms)
 GET /director/planning/4 200 in 186ms (compile: 133ms, render: 53ms)
 GET /director/planning/4 200 in 450ms (compile: 288ms, render: 162ms)
 GET /director/planning/4 200 in 149ms (compile: 104ms, render: 45ms)
 GET /director/planning/4 200 in 114ms (compile: 85ms, render: 29ms)
 GET /director/planning/4 200 in 204ms (compile: 141ms, render: 64ms)
 GET /director/planning/4 200 in 124ms (compile: 97ms, render: 27ms)
 GET /director/planning/6 200 in 98ms (compile: 40ms, render: 58ms)
 GET /director/planning/6 200 in 160ms (compile: 127ms, render: 34ms)
 GET /director/planning/4 200 in 31ms (compile: 9ms, render: 23ms)
 GET /director/planning/3 200 in 33ms (compile: 10ms, render: 22ms)
 GET /director/planning/3 200 in 307ms (compile: 235ms, render: 71ms)
 GET /director/planning/3 200 in 170ms (compile: 111ms, render: 59ms)
 GET /director/planning/3 200 in 130ms (compile: 100ms, render: 31ms)
 GET /director/planning/3 200 in 192ms (compile: 126ms, render: 66ms)
 GET /director/planning/3 200 in 332ms (compile: 28ms, render: 304ms)
 GET /director/planning/4 200 in 43ms (compile: 16ms, render: 27ms)
 GET /director/planning/6 200 in 35ms (compile: 9ms, render: 27ms)
 GET /director/planning/4 200 in 40ms (compile: 9ms, render: 30ms)
 GET /director/planning/4 200 in 147ms (compile: 110ms, render: 37ms)
 GET /director/planning/4 200 in 137ms (compile: 81ms, render: 56ms)
 GET /director/planning/4 200 in 430ms (compile: 115ms, render: 315ms)
 ⚠ Fast Refresh had to perform a full reload. Read more: https://nextjs.org/docs/messages/fast-refresh-reload
 GET /director/planning/4 200 in 109ms (compile: 74ms, render: 35ms)
 GET /director/planning/3 200 in 73ms (compile: 23ms, render: 51ms)
 GET /director/planning/4 200 in 31ms (compile: 11ms, render: 20ms)
 GET /director/planning/6 200 in 39ms (compile: 18ms, render: 21ms)
 GET /director/planning/4 200 in 124ms (compile: 12ms, render: 112ms)
 GET /director/planning/6 200 in 672ms (compile: 165ms, render: 507ms)
 GET /director/planning/6 200 in 393ms (compile: 312ms, render: 81ms)
 GET /director/planning/6 200 in 288ms (compile: 82ms, render: 206ms)
 GET /director/planning/6 200 in 298ms (compile: 212ms, render: 85ms)
 GET /director/planning/4 200 in 32ms (compile: 11ms, render: 21ms)
 GET /director/planning/3 200 in 34ms (compile: 9ms, render: 26ms)
 GET /director/planning/3 200 in 189ms (compile: 134ms, render: 55ms)
 GET /director/planning/3 200 in 233ms (compile: 197ms, render: 36ms)
 GET /director/planning/3 200 in 210ms (compile: 157ms, render: 53ms)
 GET /director/planning/4 200 in 193ms (compile: 26ms, render: 168ms)
 GET /director/planning/6 200 in 40ms (compile: 15ms, render: 25ms)
 GET /director/planning/4 200 in 49ms (compile: 10ms, render: 39ms)
 GET /director/planning/6 200 in 30ms (compile: 9ms, render: 21ms)
 GET /director/planning/4 200 in 39ms (compile: 10ms, render: 29ms)
 GET /director/planning/6 200 in 32ms (compile: 10ms, render: 23ms)
 GET /director/planning/4 200 in 204ms (compile: 60ms, render: 144ms)
 GET /director/planning/6 200 in 75ms (compile: 37ms, render: 39ms)
 GET /director/planning/4 200 in 43ms (compile: 10ms, render: 33ms)
 GET /director/planning/6 200 in 43ms (compile: 14ms, render: 29ms)
 GET /director/planning/4 200 in 37ms (compile: 8ms, render: 29ms)
 GET /director/planning/6 200 in 35ms (compile: 13ms, render: 22ms)
 GET /director/planning/4 200 in 30ms (compile: 9ms, render: 21ms)
 GET /director/planning/6 200 in 32ms (compile: 8ms, render: 24ms)
 GET /director/planning/6 200 in 377ms (compile: 16ms, render: 361ms)
 GET /director/planning/1 200 in 47ms (compile: 11ms, render: 35ms)
 GET /director/planning/6 200 in 38ms (compile: 10ms, render: 28ms)
 GET /director/planning/1 200 in 41ms (compile: 13ms, render: 27ms)
 GET /director/planning/6 200 in 35ms (compile: 10ms, render: 25ms)
 GET /director/planning/1 200 in 209ms (compile: 38ms, render: 171ms)
 GET /director/planning/6 200 in 207ms (compile: 10ms, render: 197ms)
 GET /director/planning/1 200 in 40ms (compile: 13ms, render: 27ms)
 GET /director/sites 200 in 276ms (compile: 228ms, render: 48ms)
 GET /director/planning/1 200 in 50ms (compile: 19ms, render: 31ms)
 GET /director/sites 200 in 164ms (compile: 22ms, render: 142ms)
 GET /director/planning/1 200 in 44ms (compile: 10ms, render: 34ms)
 GET /director/planning/1 200 in 57ms (compile: 19ms, render: 38ms)
 GET /director/planning/3 200 in 45ms (compile: 9ms, render: 36ms)
 GET /director/planning/7 200 in 43ms (compile: 13ms, render: 29ms)
 GET /director/planning/6 200 in 49ms (compile: 18ms, render: 32ms)
 GET /director/planning/1 200 in 117ms (compile: 16ms, render: 100ms)
 GET /director/planning/7 200 in 68ms (compile: 16ms, render: 52ms)
 GET /director/planning/1 200 in 132ms (compile: 58ms, render: 74ms)
 GET /director/planning/7 200 in 70ms (compile: 16ms, render: 54ms)
 GET /director/planning/7 200 in 1080ms (compile: 746ms, render: 334ms)
 GET /director/planning/7 200 in 1150ms (compile: 712ms, render: 438ms)
 GET /director/planning/7 200 in 889ms (compile: 7ms, render: 882ms)
 GET /director/planning/1 200 in 57ms (compile: 19ms, render: 38ms)
 GET /director/planning/1 200 in 666ms (compile: 175ms, render: 491ms)
 GET /director/planning/1 200 in 129ms (compile: 71ms, render: 58ms)
 ⚠ Fast Refresh had to perform a full reload. Read more: https://nextjs.org/docs/messages/fast-refresh-reload
 GET /director/planning/1 200 in 484ms (compile: 18ms, render: 466ms)
 GET /director/planning/1 200 in 354ms (compile: 11ms, render: 343ms)
 GET /director/planning/7 200 in 113ms (compile: 21ms, render: 93ms)
 GET /director/planning/1 200 in 40ms (compile: 8ms, render: 31ms)
 GET /director/planning/7 200 in 66ms (compile: 11ms, render: 54ms)
 GET /director/planning/7 200 in 91ms (compile: 7ms, render: 83ms)
 GET /director/planning/1 200 in 44ms (compile: 13ms, render: 31ms)
 GET /director/planning/7 200 in 39ms (compile: 16ms, render: 23ms)
 GET /director/planning/1 200 in 49ms (compile: 16ms, render: 33ms)
 GET /director/planning/7 200 in 55ms (compile: 16ms, render: 39ms)
 GET /director/planning/7 200 in 1900ms (compile: 1295ms, render: 605ms)
 ⚠ Fast Refresh had to perform a full reload. Read more: https://nextjs.org/docs/messages/fast-refresh-reload
 GET /director/planning/7 200 in 7.0s (compile: 6.1s, render: 839ms)
 GET /director/planning/7 200 in 539ms (compile: 269ms, render: 270ms)
 GET /director/planning/1 200 in 34ms (compile: 14ms, render: 21ms)
 GET /director/planning/7 200 in 31ms (compile: 9ms, render: 21ms)
 GET /director/planning/7 200 in 1996ms (compile: 1197ms, render: 799ms)
 GET /director/planning/1 200 in 37ms (compile: 7ms, render: 31ms)
 GET /director/planning/7 200 in 122ms (compile: 10ms, render: 112ms)
 GET /director/planning/1 200 in 55ms (compile: 16ms, render: 39ms)
 ⚠ Fast Refresh had to perform a full reload. Read more: https://nextjs.org/docs/messages/fast-refresh-reload
 GET /director/planning/1 200 in 2.8s (compile: 2.2s, render: 682ms)
 GET /director/planning/1 200 in 2.3s (compile: 186ms, render: 2.1s)
 GET /director/planning/1 200 in 464ms (compile: 57ms, render: 406ms)
 GET /login 200 in 769ms (compile: 534ms, render: 235ms)
 ⚠ Fast Refresh had to perform a full reload. Read more: https://nextjs.org/docs/messages/fast-refresh-reload
 GET /login 200 in 493ms (compile: 28ms, render: 465ms)
 GET /login 200 in 20.9s (compile: 19.8s, render: 1068ms)
 GET /login 200 in 582ms (compile: 23ms, render: 559ms)
 GET /login 200 in 928ms (compile: 20ms, render: 908ms)
 ○ Compiling / ...
 GET / 200 in 29.1s (compile: 28.2s, render: 950ms)
 GET /apple-touch-icon-precomposed.png 404 in 28.9s (compile: 28.6s, render: 277ms)
 GET /apple-touch-icon.png 404 in 28.8s (compile: 28.5s, render: 282ms)
